DATAFLOW,REF_AREA,FREQ,MEASURE,ACTIVITY,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,ADJUSTMENT,CONVERSION_TYPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,BASE_PER,DECIMALS
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GBR,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,70162.3309913632,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GBR,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,72655.1643528051,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GBR,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,72083.8924799964,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GBR,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2024,72304.8934124383,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),USA,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,142381.582632119,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),USA,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,146333.174129643,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),USA,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,144725.167203815,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),USA,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,146431.335867193,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EA20,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,72402.4421591596,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EA20,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,75805.8438513443,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EA20,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,76628.1449287879,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EA20,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,75851.9962466804,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EA20,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2024,75768.8619930635,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EU27_2020,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,65581.0854840346,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EU27_2020,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,68632.3508506799,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EU27_2020,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,69481.6968904128,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EU27_2020,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,68997.1123888332,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EU27_2020,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2024,69149.9324448611,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BGR,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,35550.1964842747,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BGR,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,38290.3983133544,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BGR,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,39420.7061657111,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BGR,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,39737.523603915,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,31499.7083398214,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,35053.7698153383,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HRV,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,36811.6041445899,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ROU,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,126253.160373461,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ROU,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,132260.36223904,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ROU,A,GDPEMP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,136486.330600616,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CAN,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2024,74411.4858438282,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FRA,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2021,36916.974050251,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FRA,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2022,38916.6268310923,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SWE,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2020,484172.799731722,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SWE,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2021,520147.711980743,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SWE,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2022,552514.18168559,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SWE,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2023,579578.366978455,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SWE,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2024,601295.366274197,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),TUR,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2024,507612.505840807,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUT,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,42651.6193788274,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUT,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,44523.6604513122,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUT,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,46348.9049662914,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUT,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,45514.8410351811,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,40190.9140544429,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,42510.4390530195,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,43964.8036848684,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CAN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,58390.9158145501,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CAN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,61523.7565175441,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CAN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,62955.0549885358,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CAN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,62087.5842030099,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CAN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2024,61212.5557711464,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,10343022.857946,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,11384580.0518218,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,11541708.2186944,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,11524971.0452012,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,20269007.5868124,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,22152330.7933635,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),COL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,23514954.9669537,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CRI,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,7143969.35836254,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CRI,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,7632443.4062836,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CZE,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,554964.21637815,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CZE,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,577395.353709462,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CZE,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,579558.112463143,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),DNK,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,399092.762358563,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EST,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,20964.3461568272,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EST,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,22444.3163808166,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EST,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,22428.7405878978,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EST,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,21207.8844177104,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EST,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2024,21017.0773419695,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FIN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,42740.8827092412,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FIN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,43799.2483984481,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FIN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,44011.1466825028,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FRA,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,34280.3347775297,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FRA,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,36471.3610739045,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FRA,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,37320.4759740165,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),DEU,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,41481.2231695146,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GRC,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,15659.9624810372,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GRC,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,17108.2917959263,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,5047120.08859182,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,5433857.26801934,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,5681155.13956478,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),HUN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,5640858.62127778,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,151638.342962389,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,163186.745721317,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,170246.845820408,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,170000.760673321,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2024,169458.270651621,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ITA,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,28096.2786996395,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ITA,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,30763.7959724825,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ITA,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,32312.2715572825,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ITA,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,32559.7007334167,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ITA,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2024,32805.5827835908,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),JPN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,4292839.61930945,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),JPN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,4415849.57971985,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),JPN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,4477246.28757793,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),JPN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,4565025.969715,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),KOR,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,39711137.0476117,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),KOR,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,41595960.9812633,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),KOR,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,42810730.9426586,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LVA,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,15374.256521515,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LVA,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,16582.1737630986,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LVA,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,16868.574533791,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LVA,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,17393.2601945855,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LVA,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2024,17507.5121387134,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LTU,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,17885.4118444944,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LTU,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,19039.9792763088,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LTU,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,19362.7681221964,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LTU,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,19158.7597093591,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LTU,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2024,19577.6735553859,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,102194.014053823,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,107572.744982742,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,104098.909316213,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LUX,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,101445.094383419,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),MEX,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,190584.94080742,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),MEX,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,200161.412681082,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NLD,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,46810.1708519665,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NLD,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,49490.1614099127,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NLD,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,51475.0197728942,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NZL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,64704.1559976364,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NZL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,67595.0580183298,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NZL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,69967.594906954,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NZL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,69162.1724335691,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NOR,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,643535.043688418,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NOR,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,665103.018491124,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NOR,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,680527.758475353,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NOR,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,673246.063949275,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),POL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,63577.4067921474,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),POL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,68336.6436112934,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),POL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,70392.5820784808,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),POL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,70847.2564557297,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),POL,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2024,73187.1220738542,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),PRT,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,19358.2750288257,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),PRT,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,20389.4696497509,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),PRT,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,21686.4032781383,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,17273.2186187737,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,18324.3308120098,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,18348.7868169105,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,18745.5269730224,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2024,19128.6695466104,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,22226.8874833555,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,24035.2953177115,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,24664.604936112,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,25053.2269078123,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVN,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2024,25378.7983519589,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ESP,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,23850.8296530318,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ESP,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,25443.748764965,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SWE,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,484172.799731722,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SWE,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,506424.344029684,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SWE,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2022,507357.444401468,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SWE,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2023,502871.811602291,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SWE,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2024,506437.041963245,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHE,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2020,80586.7834983449,A,0,2020,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHE,A,GDPPOP,_T,XDC_PS,Q,_Z,_Z,_Z,2021,84443.1479297402,A,0,2020,2
